"Gewässer","","'=","Rhein 6187",""
"Messstelle","","'=","Iffezheim CXX334 2838",""
"","","'=","Karlsruhe CXX359 2839",""
"","","'=","Rheinfelden CXX147 2827",""
"Parameter","","'=","4 T Temperatur Grad Celsius",""
"Zeitraum","","'=","Thu Jan 01 00:00:00 CET 1970 Tue Apr 30 23:59:59 CEST 2024",""


"Gewässer","GCODE","Messstelle","Ost","Nord","Parameter","Datum","Tagesmittelwert","Dimension"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.06.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","31.07.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","31.08.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.09.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","31.10.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.11.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","31.12.1976",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","06.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","07.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","08.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","09.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","10.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","11.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","12.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","13.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","14.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","15.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","16.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","17.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","18.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","19.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","20.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","21.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","22.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","23.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","24.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","25.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","26.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","27.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","28.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","29.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","30.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","31.01.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","01.02.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","02.02.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","03.02.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","04.02.1977",,"°C"
"Rhein","CXX334","Iffezheim","434781","5409118","Temperatur","05.02.1977",,"°C"
